#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Bacteria;f__NA;g__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5	k__Bacteria;p__Actinobacteria;c__Actinobacteria	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	k__Bacteria;p__Chloroflexi;c__Chloroflexia	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria;p__Firmicutes;c__Erysipelotrichia	k__Bacteria;p__Firmicutes;c__Negativicutes	k__Bacteria;p__Fusobacteria;c__Fusobacteriia	k__Bacteria;p__Patescibacteria;c__Saccharimonadia	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Spirochaetes;c__Spirochaetia	k__Bacteria;p__Thermotogae;c__Thermotogae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae
033114U_11	BBB	BBB	6	033114U.11	333	48	10	10_	10_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	3/31/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	March	2	second	2	3	Low	8/24/2016	5/31/2016	August	na	0	0.055	FALSE	033114U11.fastq	033114U	5.58	8.3185	9.8	0.199	0.1875	0.046	0.337	0.8825	0.14	0.55	1.6965	0.005	1057.6	8.3185	8.3185	38.26789298	63.86956522	25.52017837	10.51304348	30.01171683	0.029883721	7.71	88	132	68	36.8	52.9	10	792	877	85	25.06435123	4.963166312	0.801826654	73	49413	37164	0.752109769	17.15235808	4.703555528	0.949408387	31	42072	0.851435857	0.071333333	0.0	0.0	0.04248411808669656	0.06586322869955157	0.0	0.0	0.0	0.0	0.11453662182361735	0.0	0.0	0.7646674140508223	0.0	0.012448617339312407	0.0	0.0	0.0	0.04248411808669656	0.06586322869955157	0.0	0.0	0.0	0.0	0.1087677503736921	0.005768871449925261	0.0	0.0	0.0	0.0	0.3732950298953662	0.0	0.39137238415545583	0.0	0.012448617339312407	0.0
033114U_12	BBB	BBB	6	033114U.12	333	48	10	10_	10_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	3/31/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	March	2	second	2	3	Low	8/24/2016	5/31/2016	August	na	0	0.059	FALSE	033114U12.fastq	033114U	5.58	8.3185	9.8	0.199	0.1875	0.046	0.337	0.8825	0.14	0.55	1.6965	0.005	1057.6	8.3185	8.3185	38.26789298	63.86956522	25.52017837	10.51304348	30.01171683	0.029883721	7.71	88	132	68	36.8	52.9	10	792	877	85	33.28034532	4.477523443	0.654083697	115	45911	42594	0.927751519	39.55656191	5.464342763	0.815520024	104	43637	0.950469386	0.071333333	0.0	0.0	0.018545355735700375	0.00978216566278701	0.0	0.007676282777048141	0.0	0.00013586341198315293	0.2030025814048277	0.008989629092885285	0.0	0.7016439472849963	0.0	0.0502241746297722	0.0	0.0	0.0	0.018545355735700375	0.00978216566278701	0.0	0.007676282777048141	0.0	0.00013586341198315293	0.17539966487025047	0.02760291653457724	0.0	0.0	0.008989629092885285	0.0	0.06811285720755401	0.0030116389656265567	0.6305194511118158	0.0	0.0502241746297722	0.0
042014U_4	BBB	BBB	7	042014U.4	353	51	11	11_	11_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	4/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	April	2	second	2	3	Low	5/5/2016	A	May	na	0	0.061	FALSE	042014U4.fastq	042014U	5.436666667	20.8915	14.125	0.343333333	0.133	0.0575	0.418333333	0.51925	0.38	0.693666667	0.937	0.005	1947.566667	20.8915	20.8915	48.60321839	66.5045977	36.19206897	10.98344828	30.00005747	0.033884298	8.2	27	168	82	33.4	49.5	21.9	#VALUE!	746	#VALUE!	31.8296657	4.65458956	0.682473229	113	56272	44922	0.798301109	35.33950691	6.309663762	0.941679058	104	51054	0.907271823	0.079666667	0.0	0.0	0.004981295912236156	0.016610780532242745	0.0	0.003043048475568391	0.0	0.0014149206287674685	0.07989455933944527	0.0	0.0	0.8906053146744713	0.0	0.003450080437268622	0.0	0.0	0.0	0.004981295912236156	0.016610780532242745	0.0	0.003043048475568391	0.0	0.0014149206287674685	0.07989455933944527	0.0	0.0	0.0	0.0	0.0	0.5296067295951	0.0016668927955342779	0.3593316922838369	0.0	0.003450080437268622	0.0
042014U_5	BBB	BBB	7	042014U.5	353	51	11	11_	11_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	4/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	April	2	second	2	3	Medium	6/21/2016	A	June	high	2	0.094	FALSE	042014U5.fastq	042014U	5.436666667	20.8915	14.125	0.343333333	0.133	0.0575	0.418333333	0.51925	0.38	0.693666667	0.937	0.005	1947.566667	20.8915	20.8915	48.60321839	66.5045977	36.19206897	10.98344828	30.00005747	0.033884298	8.2	27	168	82	33.4	49.5	21.9	#VALUE!	793	#VALUE!	19.4921126	3.073624043	0.524689999	58	46584	30495	0.654623905	17.83322923	4.526404936	0.897313895	33	41386	0.888416624	0.079666667	0.0	0.0	0.0678502879078695	0.0	0.0	0.0031429942418426103	0.0	0.0	0.020129558541266794	0.0	0.0	0.908877159309021	0.0	0.0	0.0	0.0	0.0	0.0678502879078695	0.0	0.0	0.0031429942418426103	0.0	0.0	0.020129558541266794	0.0	0.0	0.0	0.0	0.0	0.0218809980806142	0.0	0.8869961612284069	0.0	0.0	0.0
042014U_6	BBB	BBB	7	042014U.6	353	51	11	11_	11_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	4/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	April	2	second	2	3	Medium	5/5/2016	A	May	high	2	0.084	FALSE	042014U6.fastq	042014U	5.436666667	20.8915	14.125	0.343333333	0.133	0.0575	0.418333333	0.51925	0.38	0.693666667	0.937	0.005	1947.566667	20.8915	20.8915	48.60321839	66.5045977	36.19206897	10.98344828	30.00005747	0.033884298	8.2	27	168	82	33.4	49.5	21.9	#VALUE!	746	#VALUE!	20.83249802	2.126024449	0.349246394	68	63510	52459	0.825995906	18.50718036	4.71219863	0.863129893	44	59450	0.936073059	0.079666667	0.0	0.0	0.05296232819168599	0.012064388211177203	0.0	0.0	0.0	0.0	0.004839197499747958	0.0	0.0	0.9301340860973887	0.0	0.0	0.0	0.0	0.0	0.05296232819168599	0.012064388211177203	0.0	0.0	0.0	0.0	0.004839197499747958	0.0	0.0	0.0	0.0	0.0	0.014954464495748901	0.0	0.9151796216016398	0.0	0.0	0.0
052014U_14	BBB	BBB	8	052014U.14	383	55	12	12_	12_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	5/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	May	2	second	2	3	Medium	8/25/2016	5/31/2016	August	na	0	0.096	FALSE	052014U14.fastq	052014U	5.7625	58.6105	6.7	0.13675	0.055	0.053	0.137	0.37625	0.680666667	0.2625	0.7	0.005	2787.85	58.6105	58.6105	59.28276619	69.29418222	47.64467618	9.769264544	30.02047201	0.089170984	17.21	0	161	84	28.8	46	35.6	742	828	86	35.5166105	4.169622714	0.637639004	93	57443	54432	0.947582821	56.09631377	5.624606496	0.799696889	131	55060	0.958515398	0.090666667	0.0	0.0	0.021904538143174713	0.013012596916737453	0.0	0.003433879741916828	0.00010843830763947877	0.0006144837432903797	0.15044007879850363	0.007265366611845078	0.0	0.762773128987367	0.0	0.040447488749525584	0.0	0.0	0.0	0.021904538143174713	0.013012596916737453	0.0	0.003433879741916828	0.00010843830763947877	0.0006144837432903797	0.12170392727404172	0.028627713216822396	0.00010843830763947877	0.0	0.007265366611845078	0.0	0.1364876832155573	0.011512533661057997	0.6147729121107517	0.0	0.040447488749525584	0.0
052014U_15	BBB	BBB	8	052014U.15	383	55	12	12_	12_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	5/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	May	2	second	2	3	Medium	8/25/2016	5/31/2016	August	na	0	0.093	FALSE	052014U15.fastq	052014U	5.7625	58.6105	6.7	0.13675	0.055	0.053	0.137	0.37625	0.680666667	0.2625	0.7	0.005	2787.85	58.6105	58.6105	59.28276619	69.29418222	47.64467618	9.769264544	30.02047201	0.089170984	17.21	0	161	84	28.8	46	35.6	742	828	86	24.57544029	3.566767079	0.570872033	76	56295	54788	0.973230305	21.65096037	5.597211288	0.955484713	58	54860	0.974509281	0.090666667	0.0	0.0	0.026893802102210942	0.004077564334903951	0.0	0.0	0.0002355926060166727	0.0	0.039507067778180506	0.0002899601304820587	0.0	0.9191373686118162	0.0	0.009858644436389997	0.0	0.0	0.0	0.026893802102210942	0.004077564334903951	0.0	0.0	0.0002355926060166727	0.0	0.03126132656759696	0.008245741210583545	0.0	0.0	0.0002899601304820587	0.0	0.18314606741573033	0.003388909025009061	0.7326023921710767	0.0	0.009858644436389997	0.0
052014U_4	BBB	BBB	8	052014U.4	383	55	12	12_	12_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	5/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	May	2	second	2	3	Medium	9/8/2016	5/31/2016	September	na	0	0.083	FALSE	052014U4.fastq	052014U	5.7625	58.6105	6.7	0.13675	0.055	0.053	0.137	0.37625	0.680666667	0.2625	0.7	0.005	2787.85	58.6105	58.6105	59.28276619	69.29418222	47.64467618	9.769264544	30.02047201	0.089170984	17.21	0	161	84	28.8	46	35.6	742	842	100	45.93757601	5.891078179	0.818242539	147	50474	29596	0.586361295	37.16574996	6.333023999	0.953215093	100	33858	0.670800808	0.090666667	0.0	0.0	0.010356006483760583	0.02806627844149607	0.0	0.0	0.0	0.0	0.09296391907306237	0.0	0.0	0.85672690160293	0.0	0.011886894398751275	0.0	0.0	0.0	0.010356006483760583	0.02806627844149607	0.0	0.0	0.0	0.0	0.09296391907306237	0.0	0.0	0.0	0.0	0.0	0.3777390886714295	0.0	0.4789878129315003	0.0	0.011886894398751275	0.0
061914U_1	BBB	BBB	9	061914U.1	413	60	13	13_	13_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	Low	5/5/2016	A	May	low	1	0.072	FALSE	061914U1.fastq	061914U	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	#VALUE!	686	#VALUE!	29.49003063	4.155386743	0.636981264	92	50167	47135	0.939561863	62.77400283	6.627862859	0.914449385	152	48351	0.963800905	0.083666667	0.0	0.0	0.03379017985759558	0.004938881343375725	0.0	0.012017944602214265	0.00012347203358439315	0.000432152117545376	0.2522739432851793	0.006194180351483722	0.0	0.6682718031032638	0.0	0.021957443305757912	0.0	0.0	0.0	0.03379017985759558	0.004938881343375725	0.0	0.012017944602214265	0.00012347203358439315	0.000432152117545376	0.24389842367370457	0.008334362266946536	4.1157344528131047e-05	0.0	0.006194180351483722	0.0	0.07035848047084002	0.00016462937811252419	0.5977486932543112	0.0	0.021957443305757912	0.0
061914U_8	BBB	BBB	9	061914U.8	413	60	13	13_	13_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	Low	5/11/2016	A	May	na	0	0.058	FALSE	061914U8.fastq	061914U	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	#VALUE!	692	#VALUE!	46.89413727	6.279453489	0.829534117	190	57081	31060	0.544139031	48.4023837	6.459285137	0.877912264	164	36294	0.63583329	0.083666667	0.0	0.0	0.02135517498138496	0.07005212211466866	0.0	0.001548771407297096	0.0	0.0	0.07457930007446016	0.0	0.0	0.8324646314221893	0.0	0.0	0.0	0.0	0.0	0.02135517498138496	0.07005212211466866	0.0	0.001548771407297096	0.0	0.0	0.07306031273268801	0.0	0.0	0.0015189873417721519	0.0	0.0	0.4581384959046909	0.0	0.3743261355174981	0.0	0.0	0.0
061914U_9	BBB	BBB	9	061914U.9	413	60	13	13_	13_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	Medium	5/11/2016	A	May	na	0	0.121	FALSE	061914U9.fastq	061914U	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	#VALUE!	692	#VALUE!	29.82496099	3.34102663	0.533132349	77	54520	53202	0.975825385	39.18211734	6.13794185	0.945483787	90	53489	0.981089508	0.083666667	0.0	0.0	0.005514260697852047	0.009258741779839416	0.0	0.003688593304644274	0.0003725851822873004	0.0011363848059762665	0.14350118295795378	0.007842918087147675	0.0	0.782447512062445	0.0	0.046237821121853984	0.0	0.0	0.0	0.005514260697852047	0.009258741779839416	0.0	0.003688593304644274	0.0003725851822873004	0.0011363848059762665	0.10553475288287784	0.03796643007507592	0.0	0.0	0.007842918087147675	0.0	0.0539503343952011	0.0	0.7284971776672438	0.0	0.046237821121853984	0.0
050213U_1	BBB	BBB	1	050213U.1	0	0	0	0_	0_unmitigated	0	unmitigated	unmitigated_start	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	High	8/23/2016	5/12/2016	August	na	0	0.238	FALSE	050213U1.fastq	050213U	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1209	103	46.31830196	4.346803719	0.62197737	127	56095	35898	0.639950085	53.38781839	6.724438483	0.962189422	127	50833	0.906194848	0.126666667	0.0	0.0	0.010040593806993117	0.006726413429294217	0.0	0.0011962426215362894	0.0	0.0	0.13913674425901595	0.002863138077775381	0.0	0.8338987704194691	0.0	0.006138097385915714	0.0	0.0	0.0	0.010040593806993117	0.006726413429294217	0.0	0.0011962426215362894	0.0	0.0	0.13584217441609633	0.0032945698429196163	0.0	0.0	0.002863138077775381	0.0	0.07387288451356068	0.0	0.7600258859059085	0.0	0.006138097385915714	0.0
050213U_10	BBB	BBB	1	050213U.10	0	0	0	0_	0_unmitigated	0	unmitigated	unmitigated_start	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Low	5/17/2016	5/12/2016	May	na	0	0.058	FALSE	050213U10.fastq	050213U	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1111	5	32.86859692	4.421212905	0.651965548	110	46320	40567	0.875798791	51.16742311	5.902289765	0.825524269	142	42648	0.920725389	0.126666667	0.0	0.0	0.014503515652194094	0.005801406260877638	0.0	0.039194300698489316	0.0003480843756526582	0.0	0.3177778293458335	0.002923908755482329	0.0	0.611375397396329	0.0	0.008075557515141671	0.0	0.0	0.0	0.014503515652194094	0.005801406260877638	0.0	0.039194300698489316	0.0003480843756526582	0.0	0.31167474995939015	0.006103079386443274	0.0	0.0	0.002923908755482329	0.0	0.08307613765576777	0.00046411250087021095	0.5278351472396907	0.0	0.008075557515141671	0.0
050213U_12	BBB	BBB	1	050213U.12	0	0	0	0_	0_unmitigated	0	unmitigated	unmitigated_start	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Medium	5/17/2016	5/12/2016	May	low	1	0.084	FALSE	050213U12.fastq	050213U	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1111	5	34.97163013	4.015243284	0.608378229	97	54074	47343	0.875522432	67.50974444	5.908739119	0.79930809	168	51437	0.951233495	0.126666667	0.0	0.0	0.03121675724812874	0.004448484614045607	0.0	0.0023402897317370366	0.000290118561785583	0.00032880103669032746	0.22754965862715895	0.0053575227743071	0.0	0.7065160628977041	0.0	0.02195230450844245	0.0	0.0	0.0	0.03121675724812874	0.004448484614045607	0.0	0.0023402897317370366	0.000290118561785583	0.00032880103669032746	0.2180531110380442	0.009496547589114751	0.0	0.0	0.0053575227743071	0.0	0.017329748757325493	0.00040616598649981624	0.6887801481538788	0.0	0.02195230450844245	0.0
071514U_10	BBB	BBB	10	071514U.10	439	63	14	14_	14_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	High	5/4/2016	A	May	na	0	0.433	FALSE	071514U10.fastq	071514U	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	#VALUE!	659	#VALUE!	17.16397832	2.138526383	0.378912274	50	59990	58329	0.972312052	17.66297856	4.762552094	0.888941832	41	58541	0.975845974	0.216333333	0.0	0.0	0.0018745100712313828	0.0023005350874203334	0.0	0.0	0.0	0.0	0.05086738693296071	0.0	0.0	0.9363689035820181	0.0	0.008588664326369245	0.0	0.0	0.0	0.0018745100712313828	0.0023005350874203334	0.0	0.0	0.0	0.0	0.03938175249650659	0.011485634436454109	0.0	0.0	0.0	0.0	0.0064414982447769335	0.001397362053099758	0.9285300432841415	0.0	0.008588664326369245	0.0
071514U_11	BBB	BBB	10	071514U.11	439	63	14	14_	14_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	5/4/2016	A	May	na	0	0.103	FALSE	071514U11.fastq	071514U	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	#VALUE!	659	#VALUE!	19.86115017	2.829573828	0.481003828	59	47823	46898	0.980657842	NA	NA	NA	NA	47378	0.990694854	0.216333333	0.0	0.0	0.012057081427457263	0.006555511055837778	0.0	0.0003794186463185852	0.0	0.0001475516957905609	0.09795324719124807	0.0035833983263421935	0.0	0.8432368626293715	0.0	0.03608692902763432	0.0	0.0	0.0	0.012057081427457263	0.006555511055837778	0.0	0.0003794186463185852	0.0	0.0001475516957905609	0.07455576400160197	0.023397483189646084	0.0	0.0	0.0035833983263421935	0.0	0.022596488269640183	0.013132100925359921	0.8075082734343715	0.0	0.03608692902763432	0.0
071514U_12	BBB	BBB	10	071514U.12	439	63	14	14_	14_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	5/4/2016	A	May	low	1	0.113	FALSE	071514U12.fastq	071514U	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	#VALUE!	659	#VALUE!	31.67500345	4.130456044	0.619033685	102	56812	52321	0.920949799	61.64046438	6.058838145	0.825471657	162	53845	0.947775118	0.216333333	0.0	0.0	0.023673228201056246	0.004911917863869705	0.0	0.007792591498319607	0.0	0.0001292609964176238	0.2548472873656609	0.0027144809247701004	0.0	0.6897551427410716	0.0	0.016176090408834064	0.0	0.0	0.0	0.023673228201056246	0.004911917863869705	0.0	0.007792591498319607	0.0	0.0001292609964176238	0.2448387930716106	0.007423274365697825	0.0	0.002585219928352476	0.0027144809247701004	0.0	0.08184067658898696	0.0002585219928352476	0.6076559441592494	0.0	0.016176090408834064	0.0
081714U_1	BBB	BBB	11	081714U.1	472	68	15	15_	15_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	Medium	4/21/2016	A	April	low	1	0.134	FALSE	081714U1.fastq	081714U	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	613	#VALUE!	32.37708179	4.144037803	0.626488221	98	57487	38387	0.66775097	49.43306147	5.80649114	0.822999106	133	53352	0.928070694	0.404666667	0.0	0.0	0.027804714307026704	0.002573474563628226	0.0	0.002759958227659257	0.00044756079367447413	0.00039161569446516484	0.11793226913322388	0.0015105176786513502	0.0	0.8443234372668958	0.0	0.0022564523347754738	0.0	0.0	0.0	0.027804714307026704	0.002573474563628226	0.0	0.002759958227659257	0.00044756079367447413	0.00039161569446516484	0.11401611218857224	0.003916156944651648	0.0	0.0	0.0015105176786513502	0.0	0.020121587348948235	0.0001491869312248247	0.8240526629867228	0.0	0.0022564523347754738	0.0
081714U_5	BBB	BBB	11	081714U.5	472	68	15	15_	15_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	high	2	0.438	FALSE	081714U5.fastq	081714U	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	33.92043647	3.792321367	0.57723055	95	51786	34383	0.663943923	34.88272407	5.951173473	0.944064159	79	48658	0.939597575	0.404666667	0.0	0.0	0.04090270853258989	0.019820516473006245	0.0	0.003479782666205409	0.0	0.0	0.02726847235505993	0.0	0.0	0.9067784538369187	0.0	0.0017500661362202642	0.0	0.0	0.0	0.04090270853258989	0.019820516473006245	0.0	0.003479782666205409	0.0	0.0	0.025864349524836697	0.0014041228302232353	0.0	0.0	0.0	0.0	0.07765409739321544	0.0005290897621131032	0.8285952666815901	0.0	0.0017500661362202642	0.0
081714U_6	BBB	BBB	11	081714U.6	472	68	15	15_	15_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	low	1	0.642	FALSE	081714U6.fastq	081714U	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	28.44300915	2.759711037	0.437786647	79	52298	47347	0.905330988	28.98760897	4.026402677	0.676229413	62	47503	0.908313893	0.404666667	0.0	0.0	0.004277108433734939	0.0053614457831325305	0.0	0.0	0.0	0.000642570281124498	0.047028112449799195	0.0009638554216867469	0.0	0.9258032128514057	0.0	0.015923694779116464	0.0	0.0	0.0	0.004277108433734939	0.0053614457831325305	0.0	0.0	0.0	0.000642570281124498	0.03662650602409639	0.010401606425702812	0.0	0.0	0.0009638554216867469	0.0	0.006164658634538153	0.0011445783132530121	0.9184939759036144	0.0	0.015923694779116464	0.0
