#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Armatimonadetes	k__Bacteria;p__BRC1	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Calditrichaeota	k__Bacteria;p__Chlamydiae	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Dependentiae	k__Bacteria;p__Elusimicrobia	k__Bacteria;p__Entotheonellaeota	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__FBP	k__Bacteria;p__Fibrobacteres	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Gemmatimonadetes	k__Bacteria;p__Halanaerobiaeota	k__Bacteria;p__Hydrogenedentes	k__Bacteria;p__Kiritimatiellaeota	k__Bacteria;p__Latescibacteria	k__Bacteria;p__Nitrospirae	k__Bacteria;p__Omnitrophicaeota	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Planctomycetes	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Rokubacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Synergistetes	k__Bacteria;p__Tenericutes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Unassigned;f__NA
101914U_2	BBB	BBB	13	101914U.2	535	77	17	17_	17_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	10/19/2014	2014	Fall	4	FALSE	FALSE	Fall 2014	October	2	second	3	4	Low	7/25/2016	5/19/2016	July	na	0	0.068	FALSE	101914U2.fastq	101914U	5.096666667	24.384	13.03333333	0.124	0.0432	0.044666667	0.709333333	0.4732	0.735666667	1.262	0.7388	0.006666667	1181.533333	24.384	24.384	63.08159091	77.14772727	55.09215909	7.703185438	30.04457955	0.03525641	5.5	0	119	82.9	24.2	34.5	39.9	578	645	67	28.20846809	3.828820286	0.600595546	83	54549	52732	0.966690498	35.1086441	5.893235711	0.921924761	84	53043	0.972391795	0.063666667	0.0022725482355592467	0.015848306657399624	0.1332920339157141	0.0032478294122984842	0.0004215033519837182	0.07309433518241708	6.022900984106122e-05	0.0015317513578949362	0.0080677955284946	0.03803791037245259	0.0065832102660546695	0.001043038812810431	0.00010953901872583734	9.388346484330984e-05	0.0029897620654960565	0.0009074736822161881	0.0001619402516256348	0.1844667488998732	0.0016816757226234718	0.009157850861404469	0.00031186461635417047	0.00017764566396001748	0.00010320699534022908	0.0004987340939073969	0.0007796366116594987	4.437402215111299e-05	0.0070279975150547595	0.011530265576029637	0.48621378905287793	0.0003846080976108827	0.00047864113780975804	0.0002548764058836962	0.00033724256834845865	0.0008576650888128605	0.007454486712224	0.00047559977224659187
101914U_8	BBB	BBB	13	101914U.8	535	77	17	17_	17_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Low	1	10/19/2014	2014	Fall	4	FALSE	FALSE	Fall 2014	October	2	second	3	4	Low	5/26/2016	5/19/2016	May	na	0	0.05	FALSE	101914U8.fastq	101914U	5.096666667	24.384	13.03333333	0.124	0.0432	0.044666667	0.709333333	0.4732	0.735666667	1.262	0.7388	0.006666667	1181.533333	24.384	24.384	63.08159091	77.14772727	55.09215909	7.703185438	30.04457955	0.03525641	5.5	0	119	82.9	24.2	34.5	39.9	578	585	7	18.35047865	4.194628412	0.799292369	38	22073	10991	0.497938658	12.43961193	3.706032899	0.808301681	24	11581	0.524668147	0.063666667	0.0023375709970519846	0.015834710036831366	0.13438858748400478	0.003340757181197087	0.00043356351928647367	0.07437963209463377	6.195229847386565e-05	0.0015755782398295534	0.00829863346461101	0.03967813934682273	0.006771570849248571	0.0010728825199282032	0.00011267317859857851	9.656968379659686e-05	0.0023897791426201916	0.0009334385633467124	0.00016657372967145335	0.18364230589121694	0.00172979228081541	0.009419877753960448	0.0003207877706573093	0.0001827285094887279	0.00010615998165637573	0.0005130040079752301	0.0008019437841356268	4.564366361071227e-05	0.007229084470676846	0.010867551165649426	0.4827323097083572	0.00039561260796970165	0.0004923361468121772	0.0002621689981774844	0.0003468918434414133	0.00088220483306907	0.007667776491492612	0.0004892077608793083
111914U_20	BBB	BBB	14	111914U.20	566	81	18	18_	18_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	11/19/2014	2014	Fall	4	FALSE	FALSE	Fall 2014	November	2	second	3	4	Medium	9/1/2016	5/31/2016	September	na	0	0.089	FALSE	111914U20.fastq	111914U	5.381666667	29.21	9.475	0.1435	0.0738	0.0255	0.170666667	0.2752	0.990625	0.301	0.7512	0.005375	1340.766667	29.21	29.21	49.7323185	69.85245902	39.07400468	8.144548652	29.9731733	0.034971098	6.05	2	136	73	33.4	41.4	24.1	559	652	93	53.43863861	6.706041638	0.874044561	204	44942	9476	0.210849539	54.63467593	6.541283817	0.875002283	178	11017	0.245138178	0.063	0.0021544849121726225	0.01741945609425771	0.15764213981011976	0.0030805993430022484	0.0003997442696226142	0.07572223586605319	5.704550812505889e-05	0.0016725307809236794	0.012065787188278939	0.038578562165602674	0.0062414691895602325	0.000988930711750088	0.00010377930748455986	8.897396416520379e-05	0.0019756382569314553	0.0008600343521806143	0.00015339849324176285	0.1752889738127981	0.0015941050326058123	0.010130024025335405	0.0002954446465581408	0.00016834574081018623	9.781932902373283e-05	0.0004727303550595676	0.0007390846305589097	4.205095914027973e-05	0.00708050171287888	0.01165095376683885	0.4635244588055806	0.00036469392010298846	0.00045366788426819224	0.000241473730496207	0.0003193318618178048	0.0008125910315757766	0.007067919536128252	0.0004510190049522691
111914U_8	BBB	BBB	14	111914U.8	566	81	18	18_	18_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	11/19/2014	2014	Fall	4	FALSE	FALSE	Fall 2014	November	2	second	3	4	Low	6/22/2016	5/31/2016	June	na	0	0.05	FALSE	111914U8.fastq	111914U	5.381666667	29.21	9.475	0.1435	0.0738	0.0255	0.170666667	0.2752	0.990625	0.301	0.7512	0.005375	1340.766667	29.21	29.21	49.7323185	69.85245902	39.07400468	8.144548652	29.9731733	0.034971098	6.05	2	136	73	33.4	41.4	24.1	559	581	22	17.84278383	2.35024952	0.408391914	54	56269	54729	0.972631467	13.87882442	4.425118367	0.910896599	29	54849	0.97476408	0.063	0.002318858275177457	0.015446404383344218	0.13715420941711856	0.003314013753912564	0.0004300927568747305	0.07449568775286165	6.145635797311029e-05	0.0015629654218956078	0.008232201249222573	0.03841734615878682	0.007685962080714888	0.0010642938814548572	0.00011177120734016832	9.57966242246413e-05	0.002125637043735509	0.000925966201546838	0.0001652402737555151	0.18153831674189744	0.0017159449487376133	0.009344469754492536	0.0003182198005975206	0.0001812657313395629	0.0001053101498380284	0.000508897308613429	0.0007955240642595412	4.527827698350013e-05	0.007171214208221571	0.010780554251897313	0.48343524761240053	0.0003924456501693484	0.000488394897799552	0.00026007028307826146	0.000344114905074601	0.0008751426074945719	0.007606394411948375	0.000485291555219784
111914U_9	BBB	BBB	14	111914U.9	566	81	18	18_	18_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	11/19/2014	2014	Fall	4	FALSE	FALSE	Fall 2014	November	2	second	3	4	Low	6/22/2016	5/31/2016	June	na	0	0.05	FALSE	111914U9.fastq	111914U	5.381666667	29.21	9.475	0.1435	0.0738	0.0255	0.170666667	0.2752	0.990625	0.301	0.7512	0.005375	1340.766667	29.21	29.21	49.7323185	69.85245902	39.07400468	8.144548652	29.9731733	0.034971098	6.05	2	136	73	33.4	41.4	24.1	559	581	22	22.34874325	4.304624178	0.666409126	88	35381	12807	0.361973941	21.46495457	5.068399437	0.773259704	94	22390	0.632825528	0.063	0.0024710341150450555	0.015309671175221891	0.13419285956105517	0.0032846777530486666	0.0004262855302232608	0.0738074014342029	6.091233978113309e-05	0.0015491298863873927	0.008159328931576377	0.03811362753253892	0.007549045778951335	0.0010548726392560464	0.00011078179677081902	9.494862235751126e-05	0.0021068206794166416	0.0009177694506261616	0.00016377754934529821	0.18107050210021872	0.0017007552222498658	0.009261751518194687	0.000315402885207771	0.00017966114788094134	0.00010437793323422638	0.0005043924957207568	0.0007884820009582599	4.487746887848381e-05	0.007107733860272129	0.010685123643477647	0.48850466155883704	0.0003889716796950833	0.0004840715744196006	0.00025776811337843735	0.00034106876347647695	0.0008673957524131218	0.007539061802728932	0.0004809957029571428
102313U_11	BBB	BBB	4	102313U.11	174	25	5	5_	5_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	10/23/2013	2013	Fall	4	FALSE	FALSE	Fall 2013	October	1	first	1	2	Medium	6/2/2016	5/31/2016	June	na	0	0.09	FALSE	102313U11.fastq	102313U	4.955	28.194	5.32	0.1035	0.023333333	0.0432	0.0915	0.165666667	0.3066	0.157	0.423666667	0.005	333.6	28.194	28.194	62.65905421	74.72433679	53.72376009	7.652710496	30.06312572	0.02795082	3.41	0	93	86	27.6	35.7	39.9	951	953	2	40.38320111	3.9297021	0.577272986	112	48665	45166	0.928100277	77.9694645	7.068207411	0.917072539	209	45590	0.936812905	0.108666667	0.002163870379210887	0.016648784408545263	0.13727614012218395	0.003093380531350024	0.00040140097107500426	0.08108765035676789	5.7322642225216534e-05	0.0014585216780270297	0.0076819939275042885	0.04363915287488009	0.01154811407082324	0.0009933391754619958	0.00010429206489360024	8.937962938513464e-05	0.002367705325715136	0.0020624278242870574	0.00015415848936458398	0.17943539999426283	0.00199555932366311	0.009397826355801593	0.0002968714470172565	0.0001691184167058791	9.826060212425269e-05	0.0009428553571642285	0.0007423448389580445	4.226773121826239e-05	0.007251765413901771	0.012914739052325175	0.464229626431149	0.00036620952294833854	0.00045568413599913224	0.0006312614419698246	0.000562540759865526	0.000816479590004907	0.008370672995364991	0.00045288211786219124
102313U_12	BBB	BBB	4	102313U.12	174	25	5	5_	5_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	10/23/2013	2013	Fall	4	FALSE	FALSE	Fall 2013	October	1	first	1	2	Medium	6/2/2016	5/31/2016	June	na	0	0.078	FALSE	102313U12.fastq	102313U	4.955	28.194	5.32	0.1035	0.023333333	0.0432	0.0915	0.165666667	0.3066	0.157	0.423666667	0.005	333.6	28.194	28.194	62.65905421	74.72433679	53.72376009	7.652710496	30.06312572	0.02795082	3.41	0	93	86	27.6	35.7	39.9	951	953	2	27.75985543	2.917513426	0.458905161	82	54453	52598	0.965933925	42.39490695	6.158107136	0.924889086	101	52951	0.972416579	0.108666667	0.0022650521096706177	0.016257738004216815	0.1344941739894891	0.003238025792054863	0.00042017032308970146	0.07492851834979086	6.000302649896707e-05	0.0024305948422651165	0.00860608445602459	0.038618832737810284	0.007730746187098487	0.0010397873258097725	0.00010916872095421017	9.355898580866282e-05	0.0024123503429071057	0.0014692538924415675	0.0001613668798804036	0.184137059042382	0.001676058026853915	0.009129010583400432	0.000310753039473938	0.0001770263275582616	0.00010285522935075631	0.0004970756105742931	0.0007770565925479323	4.424415375648773e-05	0.007004197527378192	0.01109449497336701	0.4805052304543741	0.00038333333664750216	0.00047699174752078633	0.00025398132757516385	0.0003359572933554428	0.0008546578554848732	0.007430532204474409	0.0004740587081144573
102313U_3	BBB	BBB	4	102313U.3	174	25	5	5_	5_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Low	1	10/23/2013	2013	Fall	4	FALSE	FALSE	Fall 2013	October	1	first	1	2	Medium	7/27/2016	5/31/2016	July	na	0	0.158	FALSE	102313U3.fastq	102313U	4.955	28.194	5.32	0.1035	0.023333333	0.0432	0.0915	0.165666667	0.3066	0.157	0.423666667	0.005	333.6	28.194	28.194	62.65905421	74.72433679	53.72376009	7.652710496	30.06312572	0.02795082	3.41	0	93	86	27.6	35.7	39.9	951	1008	57	35.46863494	4.395998514	0.65744383	103	54921	28961	0.527321061	12.94727023	4.443732993	0.924361331	28	52792	0.961235229	0.108666667	0.0022984610405228914	0.016552874440858983	0.13337642075492667	0.003285785832242358	0.00042636772632397967	0.0746052718664296	6.0888055569456165e-05	0.0015492403269209345	0.00815980657877532	0.03875814800226638	0.006658792416829035	0.0010551239190478418	0.0001107789312597562	9.493895657143042e-05	0.002107271537119215	0.0009177096163376525	0.00016374699948504948	0.18417748964045305	0.002119479415700663	0.009626870731278159	0.00031533656616791256	0.00017963741995263746	0.00010437231729345882	0.0005044073468425785	0.0007885179756471992	4.489674354334382e-05	0.007107507623366166	0.01114246372343121	0.48238166025534557	0.0003889874038907013	0.0004840272520206561	0.0002577274862504984	0.0003409125762538399	0.0008672638370754687	0.008505763732955382	0.0004810509510441872
FlyAsh_12	BBB	BBB	NA	FlyAsh.12	1127	NA	0	0_	0	NA	precursor	NA	NA	Precursor	FlyAsh	FlyAsh	Normal	2	6/2/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Low	6/20/2016	X	June	na	0	0.051	FALSE	FlyAsh12.fastq	FlyAsh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93.12467047	7.310637502	0.865462942	349	51541	19099	0.370559361	103.9651038	8.008822715	0.920875316	415	20730	0.402204071	0.088	0.0019544538303815657	0.015514400891557699	0.12685285236887298	0.002471677056617948	0.00027298521262191525	0.08453804253628272	3.88038681765338e-05	0.002044349458323869	0.010999797185115673	0.03340660581530295	0.010293534447745945	0.0019417455635537513	7.055836696766395e-05	6.0631044025834054e-05	0.0013491134868276386	0.0011707127028860245	0.0006514846101271886	0.1889702138920961	0.0010868963476247115	0.00937071378939434	0.0007886239475744218	0.00011473010357528494	6.667798015001058e-05	0.0003223954714333683	0.001497053234250674	2.855317966656612e-05	0.01806339465551738	0.012615105207634342	0.46453876170130387	0.00024892681435246427	0.0003092344928101606	0.00016430204517080686	0.00021694595966363766	0.0005527934387315377	0.0071049882631233395	0.0003079410305376095
FlyAsh_8	BBB	BBB	NA	FlyAsh.8	1128	NA	0	0_	0	NA	precursor	NA	NA	Precursor	FlyAsh	FlyAsh	Normal	2	6/3/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	7/28/2016	X	July	na	0	0.105	FALSE	FlyAsh8.fastq	FlyAsh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.62946371	4.020945221	0.597650529	106	38387	35675	0.929351082	76.58405162	6.725478985	0.901607432	176	36091	0.940188085	0.088	0.0022171218368861475	0.015249202732953134	0.13202139878038077	0.003169506635769796	0.0004112791906889739	0.07585556120072283	5.8733315565734915e-05	0.001741951309546129	0.009285654467963018	0.04076875535540051	0.0076964973679250984	0.0012653209649178168	0.00043356573462361065	9.15792045523721e-05	0.0020326982527982145	0.0008852332036220792	0.00015795223059351742	0.18572676298119437	0.0016405913291621813	0.009269158532605286	0.0003041772623043985	0.00017328031212061478	0.0001006787323160775	0.0004865571021887187	0.0011053736506969627	4.3307912886084566e-05	0.010245970940779737	0.013617613610402115	0.4727623154200949	0.0003752217036680878	0.00046689822937301287	0.0004955593087998711	0.00032884817447658375	0.001778349420600951	0.007273296336048383	0.0004640272553726994
FlyAsh_9	BBB	BBB	NA	FlyAsh.9	1129	NA	0	0_	0	NA	precursor	NA	NA	Precursor	FlyAsh	FlyAsh	Normal	2	6/4/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	7/28/2016	X	July	na	0	0.108	FALSE	FlyAsh9.fastq	FlyAsh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.74610581	4.110394236	0.590083481	125	41222	37738	0.915482024	72.86491917	6.481460785	0.870819561	174	38058	0.923244869	0.088	0.0021982760783484253	0.015849414687222698	0.1320543322486135	0.0034664955765260413	0.0004077832762153697	0.07991630696952354	5.823407647798761e-05	0.0022128466592070436	0.009438986319864968	0.041723630239957205	0.0069933480956154296	0.0010091333418505292	0.00010595031644213817	9.080077210569402e-05	0.0020154201132684146	0.0008777086323840517	0.00015660962075190373	0.1799336469256845	0.0016266461379083285	0.00997283889337693	0.0005470239926324968	0.00017180741204483337	9.982295296848083e-05	0.0004824213178984243	0.0013698758354925456	4.2939791272086966e-05	0.01046215952605278	0.012810724873853506	0.471594990344812	0.00037203228145962097	0.00046292954747828596	0.0002464937006843734	0.00032605293192894803	0.0032307609471379315	0.007211472585886334	0.000460082977045642
Glass_21	BBB	BBB	NA	Glass.21	1218	NA	0	0_	0	NA	precursor	NA	NA	No	Glass	Glass	Normal	2	9/1/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	9/1/2016	X	September	na	0	0.35	TRUE	Glass21.fastq	Glass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.42571589	3.802680922	0.590208641	87	136791	136791	1	NA	NA	NA	NA	136791	1	0.316	0.002351920713749629	0.01566664026474846	0.13410241175072846	0.0033612651868004514	0.00043622504857479956	0.07455650582394503	6.233260689358385e-05	0.001585250288894605	0.008349576533011905	0.03896510328611005	0.006813139692893233	0.0010794686558061044	0.00011336484879569843	9.716249899057813e-05	0.002155944520883875	0.000939168690455397	0.00016759628078672213	0.18310053635453896	0.0017404110082066967	0.009477703838073509	0.0003227570000988137	0.00018385023043198612	0.00010681166909744914	0.0005161532009573835	0.0008068667003269625	4.592385772788876e-05	0.00727346186681514	0.010934264125649738	0.48408730589752375	0.00039804116686846514	0.0004953584653794742	0.0002637783828145701	0.00034902131873195465	0.0008876204501518454	0.007714846899404308	0.0004922108751307089
Gravel_4	BBB	BBB	NA	Gravel.4	1121	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Gravel	Gravel	Normal	2	5/27/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/16/2016	6/13/2016	June	low	0	0.193	FALSE	Gravel4.fastq	Gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.48935259	3.593292052	0.586249981	70	49354	44142	0.894395591	39.55111614	5.043511356	0.77127831	93	47824	0.968999473	0.174	0.002939355361117423	0.01527916175222221	0.13360794495674572	0.0032784885190490862	0.0004255018873781967	0.07641644464635204	6.080036431900421e-05	0.0015459801245219645	0.008142819653133921	0.03937925847915941	0.0066445537218026976	0.001052832798696134	0.00011052781460640168	9.472374639765391e-05	0.0021026960431747015	0.0009157299904138763	0.000163426144821032	0.18527194724541612	0.001697226063908229	0.009243416976448213	0.0003146720842072966	0.00017928054445719618	0.00010413572332451963	0.0005032639427365258	0.000786881536227907	4.479497040059085e-05	0.007430478960909692	0.011158779446779097	0.4807667509785139	0.0003882062996626486	0.0004830307089151352	0.0002571935940977744	0.00034013978647999207	0.000865398562997482	0.00752404508447677	0.0004801114861249844
Gravel_5	BBB	BBB	NA	Gravel.5	1122	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Gravel	Gravel	Normal	2	5/28/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	6/16/2016	6/13/2016	June	na	0	0.111	FALSE	Gravel5.fastq	Gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.24907548	3.594941583	0.565460036	82	35431	34506	0.973892919	NA	NA	NA	NA	34759	0.981033558	0.174	0.002307317359859956	0.015369527910617816	0.1328133483017035	0.0032975199679385133	0.0004279521930727529	0.07390689827651277	6.115049080102739e-05	0.001555186571514208	0.00819122973383894	0.038865287847964836	0.00754823839761821	0.0010589969102297125	0.00011121492408100759	9.531984617411801e-05	0.0021150577869607	0.0009213576846601816	0.00016441787592859017	0.18562504837494634	0.0017074047220429244	0.00929796249905655	0.00031663602645730653	0.00018036357510269914	0.00010478602314414461	0.0005063645359955934	0.0007915647555096567	4.505292782526024e-05	0.007135523205978495	0.010726899630125583	0.48375510382599346	0.00039049245533040173	0.0004859641653061779	0.00025877591802553974	0.0003424022514719779	0.0014682192344312895	0.007568537525773185	0.0004828762680057949
Gravel_6	BBB	BBB	NA	Gravel.6	1123	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Gravel	Gravel	Normal	2	5/29/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/16/2016	6/13/2016	June	na	0	0.218	FALSE	Gravel6.fastq	Gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.52332423	4.05027212	0.635332873	83	30227	11274	0.372977801	18.65606226	4.739404122	0.749677005	80	19469	0.644093029	0.174	0.0023234443538390635	0.015476953221235396	0.1339294903454978	0.003320567982743098	0.0004309433647949856	0.07382838738230073	6.157790213772684e-05	0.0015660565475788435	0.008248482331551439	0.0385131036807222	0.007427885420447847	0.0010663987688089775	0.00011199226075876311	9.598608420971822e-05	0.002129840982713992	0.0009277975139145415	0.00016556707462196747	0.18351280216309793	0.0017193386268239965	0.009362950605092108	0.00031884915386712033	0.00018162422625556346	0.00010551842502077361	0.0005099037707646369	0.0007970973971255254	4.536782525047755e-05	0.007185396943238273	0.010801875291800517	0.48536227508327373	0.00039322180222717284	0.0004893608116905443	0.0002605846322252149	0.00034479547190362935	0.0008768734044479944	0.007621437816488369	0.0004862513315329273
Powder_1	BBB	BBB	NA	Powder.1	1130	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Powder	Powder	Normal	2	6/5/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/21/2016	X	June	na	0	0.179	FALSE	Powder1.fastq	Powder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.25104609	2.331801531	0.380436264	70	55696	52156	0.936440678	37.11712793	5.74178321	0.873958813	95	52247	0.938074548	0.138333333	0.0032701991284190563	0.016617732370502146	0.13613791299928032	0.0031814496987330526	0.0004128289376478353	0.07576861670703894	5.895462940616863e-05	0.0015000460842525638	0.00790070184338476	0.038010936254708576	0.006447350560882236	0.0010216197420542027	0.00010726128100741202	9.192428545352888e-05	0.002040357691950192	0.0008885688634275226	0.0001585474126366391	0.17334707606285302	0.0025412034002607587	0.008969504826537857	0.00030532343696599846	0.0001739332521254072	0.00010105810127701979	0.0004883905049148966	0.0007634795461870935	4.347110204763055e-05	0.006881817361684113	0.011950352484698314	0.4893268431466405	0.0003766355818980665	0.0004686575552213654	0.000652945721542388	0.0003300873119526824	0.0008397249285425444	0.0083587114208012	0.0004657757630631516
Powder_2	BBB	BBB	NA	Powder.2	1131	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Powder	Powder	Normal	2	6/6/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	6/21/2016	X	June	na	0	0.166	FALSE	Powder2.fastq	Powder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.72698431	2.31226719	0.377249212	70	43493	41457	0.953187869	37.84765883	6.149284261	0.954421572	87	41575	0.95590095	0.138333333	0.002238649101934308	0.01600331255812341	0.1342319958865175	0.003199866695964473	0.00041529787601221493	0.0785518689804468	5.934230355130774e-05	0.0015089057912930199	0.007947545726609915	0.03830255860138448	0.0074360131050207	0.0010275846901376285	0.00010787723393929784	9.24521649698354e-05	0.002052271039290549	0.0008937697606063685	0.00015950700300587436	0.17539949086465037	0.0016565246838192446	0.009021749494620219	0.0003071258955320993	0.0001749811963988064	0.00010163843215865538	0.0004911951102727865	0.0007680112365241266	4.372073688796679e-05	0.008736631340802504	0.011541832418612001	0.4874380743658281	0.00037889667822122233	0.00047144709203799696	0.0002510258039297868	0.00033198285380772985	0.0008446453371367428	0.007343610064474335	0.0004685978754767587
Powder_3	BBB	BBB	NA	Powder.3	1132	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Powder	Powder	Normal	2	6/7/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Low	6/21/2016	X	June	na	0	0.07	FALSE	Powder3.fastq	Powder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.10566985	2.294892296	0.370752398	73	50418	46881	0.929846483	22.6070205	5.787469071	0.947441418	69	46927	0.930758856	0.138333333	0.0022913980675239535	0.015263486144481952	0.13530735751932926	0.0032747687915001705	0.0004249995450383389	0.0750524362166367	6.072858415026182e-05	0.00154445659127843	0.008134714499743763	0.03833049480825905	0.006637815226847905	0.0010516903811452624	0.00011044759882295133	9.466218870442301e-05	0.002100464985899205	0.0009150007948004266	0.000163283477913949	0.18034343421953214	0.0016956245155663747	0.009233811383251361	0.0003144514022018938	0.00017911916003922421	0.00010406305396609433	0.0005028708834892955	0.000786103369501361	4.474208600474587e-05	0.007086291799037056	0.010652889589703006	0.48682234968745025	0.00038779826004562887	0.0004826112647702926	0.00025699049849018085	0.00034003985363606867	0.002012740334125855	0.0075163185447500785	0.00047954467235873134
