#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Armatimonadetes	k__Bacteria;p__BRC1	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Calditrichaeota	k__Bacteria;p__Chlamydiae	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Dependentiae	k__Bacteria;p__Elusimicrobia	k__Bacteria;p__Entotheonellaeota	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__FBP	k__Bacteria;p__Fibrobacteres	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Gemmatimonadetes	k__Bacteria;p__Halanaerobiaeota	k__Bacteria;p__Hydrogenedentes	k__Bacteria;p__Kiritimatiellaeota	k__Bacteria;p__Latescibacteria	k__Bacteria;p__Nitrospirae	k__Bacteria;p__Omnitrophicaeota	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Planctomycetes	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Rokubacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Synergistetes	k__Bacteria;p__Tenericutes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Unassigned;f__NA
FlyAsh_9	BBB	BBB	NA	FlyAsh.9	1129	NA	0	0_	0	NA	precursor	NA	NA	Precursor	FlyAsh	FlyAsh	Normal	2	6/4/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	7/28/2016	X	July	na	0	0.108	FALSE	FlyAsh9.fastq	FlyAsh	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.74610581	4.110394236	0.590083481	125	41222	37738	0.915482024	72.86491917	6.481460785	0.870819561	174	38058	0.923244869	0.088	0.0	0.006520247083047357	0.17089910775566228	0.0013726835964310226	0.0	0.07652711050102952	0.0	0.0030885380919698007	0.008236101578586136	0.18050789293067948	0.042210020590253944	0.0	0.0	0.0	0.0	0.0	0.0	0.07824296499656831	0.0	0.004804392587508579	0.001029512697323267	0.0	0.0	0.0	0.005147563486616335	0.0	0.02299245024021963	0.01338366506520247	0.3719972546328072	0.0	0.0	0.0	0.0	0.013040494166094714	0.0	0.0
Glass_21	BBB	BBB	NA	Glass.21	1218	NA	0	0_	0	NA	precursor	NA	NA	No	Glass	Glass	Normal	2	9/1/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	9/1/2016	X	September	na	0	0.35	TRUE	Glass21.fastq	Glass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.42571589	3.802680922	0.590208641	87	136791	136791	1	NA	NA	NA	NA	136791	1	0.316	0.0	0.0	0.5791284403669725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42087155963302747	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gravel_4	BBB	BBB	NA	Gravel.4	1121	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Gravel	Gravel	Normal	2	5/27/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/16/2016	6/13/2016	June	low	0	0.193	FALSE	Gravel4.fastq	Gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.48935259	3.593292052	0.586249981	70	49354	44142	0.894395591	39.55111614	5.043511356	0.77127831	93	47824	0.968999473	0.174	0.005809731299927378	0.0	0.2730573710965868	0.0	0.0	0.03994190268700072	0.0	0.0	0.0	0.14161220043572986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25780682643427744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002904865649963689	0.004357298474945534	0.27450980392156865	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gravel_5	BBB	BBB	NA	Gravel.5	1122	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Gravel	Gravel	Normal	2	5/28/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	6/16/2016	6/13/2016	June	na	0	0.111	FALSE	Gravel5.fastq	Gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.24907548	3.594941583	0.565460036	82	35431	34506	0.973892919	NA	NA	NA	NA	34759	0.981033558	0.174	0.0	0.0	0.04006677796327212	0.0	0.0	0.05843071786310518	0.0	0.0	0.0	0.16193656093489148	0.038397328881469114	0.0	0.0	0.0	0.0	0.0	0.0	0.1552587646076794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5342237061769614	0.0	0.0	0.0	0.0	0.011686143572621035	0.0	0.0
Gravel_6	BBB	BBB	NA	Gravel.6	1123	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Gravel	Gravel	Normal	2	5/29/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/16/2016	6/13/2016	June	na	0	0.218	FALSE	Gravel6.fastq	Gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.52332423	4.05027212	0.635332873	83	30227	11274	0.372977801	18.65606226	4.739404122	0.749677005	80	19469	0.644093029	0.174	0.0	0.0	0.10024009603841535	0.0	0.0	0.0012004801920768306	0.0	0.0	0.0	0.006002400960384154	0.006602641056422569	0.0	0.0	0.0	0.0	0.0	0.0	0.10804321728691477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7779111644657868	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Powder_1	BBB	BBB	NA	Powder.1	1130	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Powder	Powder	Normal	2	6/5/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/21/2016	X	June	na	0	0.179	FALSE	Powder1.fastq	Powder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.25104609	2.331801531	0.380436264	70	55696	52156	0.936440678	37.11712793	5.74178321	0.873958813	95	52247	0.938074548	0.138333333	0.00541907514450867	0.019147398843930637	0.0971820809248555	0.0	0.0	0.05166184971098266	0.0	0.0	0.0	0.17015895953757226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000361271676300578	0.011560693641618497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01300578034682081	0.620664739884393	0.0	0.0	0.0018063583815028901	0.0	0.0	0.009031791907514452	0.0
Powder_2	BBB	BBB	NA	Powder.2	1131	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Powder	Powder	Normal	2	6/6/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	6/21/2016	X	June	na	0	0.166	FALSE	Powder2.fastq	Powder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.72698431	2.31226719	0.377249212	70	43493	41457	0.953187869	37.84765883	6.149284261	0.954421572	87	41575	0.95590095	0.138333333	0.0	0.010596026490066225	0.09867549668874175	0.0	0.0	0.10728476821192051	0.0	0.0	0.0	0.10397350993377484	0.008609271523178808	0.0	0.0	0.0	0.0	0.0	0.0	0.05629139072847682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02119205298013245	0.01456953642384106	0.5788079470198674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Powder_3	BBB	BBB	NA	Powder.3	1132	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Powder	Powder	Normal	2	6/7/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Low	6/21/2016	X	June	na	0	0.07	FALSE	Powder3.fastq	Powder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.10566985	2.294892296	0.370752398	73	50418	46881	0.929846483	22.6070205	5.787469071	0.947441418	69	46927	0.930758856	0.138333333	0.0	0.0	0.16019417475728154	0.0	0.0	0.0837378640776699	0.0	0.0	0.0	0.040655339805825245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27305825242718446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4320388349514564	0.0	0.0	0.0	0.0	0.010315533980582525	0.0	0.0
Sand_7	BBB	BBB	NA	Sand.7	1124	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Sand	Sand	Normal	2	5/30/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/20/2016	X	June	na	0	0.26	FALSE	Sand7.fastq	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.07843122	6.547268711	0.854934436	202	43882	2871	0.065425459	47.27399085	6.468290951	0.851100675	194	2871	0.065425459	0.243	0.0005899705014749262	0.0037856440511307766	0.09909046214355946	0.019493608652900687	0.0	0.11939528023598817	0.0	0.0	0.0	0.000663716814159292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19975417895771871	0.0	0.04188790560471978	0.0	0.0	0.0	0.0	0.0	0.0	0.00046705998033431663	0.003908554572271386	0.4919616519174036	0.0	0.0	0.0	0.0	0.0	0.01900196656833825	0.0
Sand_8	BBB	BBB	NA	Sand.8	1125	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Sand	Sand	Normal	2	5/31/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	Medium	6/20/2016	X	June	na	0	0.155	FALSE	Sand8.fastq	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.13573159	6.533367624	0.85391759	201	44957	372	0.008274573	50.59742476	6.557147431	0.850005022	210	372	0.008274573	0.243	0.0005651888861257432	0.003775461759319965	0.0817037053783374	0.02073112834309226	0.0	0.12045305541111835	0.0	0.0	0.00022607555445029729	0.00018086044356023783	0.0	0.0	0.0	0.0	0.0	0.00029389822078538646	0.0	0.20600004521511098	0.0	0.03947279180702191	0.0	0.0	0.0	0.0	0.0	0.0	0.0009043022178011891	0.0029615897632988943	0.510478601948772	0.0	0.0	0.0	0.0	0.0	0.012253295051206113	0.0
Sand_9	BBB	BBB	NA	Sand.9	1126	NA	0	0_	0	NA	precursor	NA	NA	Precursor	Sand	Sand	Normal	2	6/1/2016	2016	NA	NA	FALSE	FALSE	NA	NA	NA	NA	NA	NA	High	6/20/2016	X	June	na	0	0.314	FALSE	Sand9.fastq	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.8084587	6.386752869	0.837930917	197	33819	199	0.005884266	44.73573352	6.297915847	0.833654349	188	199	0.005884266	0.243	0.0012876179068722863	0.004821081000149723	0.08968408444377901	0.020571941907471178	0.0	0.12933073813445117	0.0	0.0	0.00023955681988321604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18005689474472225	0.0	0.047552028746818395	0.0	0.0	0.0	0.0	0.0	0.0	0.0004192244347956281	0.006647701751759246	0.49887707740679715	0.0	0.0	0.0	0.0	0.0	0.020512052702500377	0.0
033114M_0	BBB	BBB	6	033114M.0	333	48	10	10_	10_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	3/31/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	March	2	second	2	3	Low	7/28/2016	5/12/2016	July	low	1	0.075	FALSE	033114M0.fastq	033114M	5.58	8.3185	9.8	0.199	0.1875	0.046	0.337	0.8825	0.14	0.55	1.6965	0.005	1057.6	8.3185	8.3185	38.26789298	63.86956522	25.52017837	10.51304348	30.01171683	0.029883721	7.71	88	132	68	36.8	52.9	10	773	850	77	25.69879585	3.261791049	0.503694459	89	50181	45691	0.910523903	23.07316335	5.936452212	0.953062291	75	45935	0.915386302	0.077333333	0.0	0.0	0.04592045920459205	0.0	0.0	0.0	0.0	0.0	0.0	0.05494054940549405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18286182861828618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7162771627716277	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033114M_4	BBB	BBB	6	033114M.4	333	48	10	10_	10_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	3/31/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	March	2	second	2	3	Medium	7/28/2016	5/12/2016	July	na	0	0.085	FALSE	033114M4.fastq	033114M	5.58	8.3185	9.8	0.199	0.1875	0.046	0.337	0.8825	0.14	0.55	1.6965	0.005	1057.6	8.3185	8.3185	38.26789298	63.86956522	25.52017837	10.51304348	30.01171683	0.029883721	7.71	88	132	68	36.8	52.9	10	773	850	77	36.01710782	4.389592887	0.657870663	102	48562	46680	0.961245418	53.26980614	6.385211178	0.913649916	127	47131	0.970532515	0.077333333	0.0	0.01267710663683818	0.1058911260253542	0.0	0.0	0.08650260999254288	0.0	0.0	0.0	0.19313944817300524	0.04623415361670395	0.0	0.0	0.0	0.0037285607755406414	0.01342281879194631	0.0	0.2431021625652499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006711409395973154	0.0	0.2885906040268456	0.0	0.0	0.0	0.0	0.0	0.0	0.0
033114M_5	BBB	BBB	6	033114M.5	333	48	10	10_	10_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	3/31/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	March	2	second	2	3	Low	7/25/2016	5/12/2016	July	na	0	0.072	FALSE	033114M5.fastq	033114M	5.58	8.3185	9.8	0.199	0.1875	0.046	0.337	0.8825	0.14	0.55	1.6965	0.005	1057.6	8.3185	8.3185	38.26789298	63.86956522	25.52017837	10.51304348	30.01171683	0.029883721	7.71	88	132	68	36.8	52.9	10	773	847	74	20.11125689	5.017244043	0.824192964	68	45436	9535	0.209855621	18.53539714	4.258508696	0.754538839	50	9535	0.209855621	0.077333333	0.01878427254696068	0.0	0.04993583012483958	0.0	0.0	0.029605646949014117	0.0	0.0	0.0011375568778438923	0.006942013767355034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028584762571461905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039668650099171626	0.0	0.8610430521526078	0.0	0.0	0.0	0.0	0.0	0.0	0.0
042014M_3	BBB	BBB	7	042014M.3	353	51	11	11_	11_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	4/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	April	2	second	2	3	Medium	5/26/2016	5/19/2016	May	na	0	0.084	FALSE	042014M3.fastq	042014M	5.436666667	20.8915	14.125	0.343333333	0.133	0.0575	0.418333333	0.51925	0.38	0.693666667	0.937	0.005	1947.566667	20.8915	20.8915	48.60321839	66.5045977	36.19206897	10.98344828	30.00005747	0.033884298	8.2	27	168	82	33.4	49.5	21.9	760	767	7	28.15578624	3.932300157	0.631307532	75	57390	55417	0.965621188	24.08870307	5.653565374	0.928722774	68	55785	0.972033455	0.087333333	0.0	0.0	0.2211221122112211	0.0	0.0	0.04785478547854786	0.0	0.0	0.0	0.07343234323432343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10643564356435643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5511551155115512	0.0	0.0	0.0	0.0	0.0	0.0	0.0
042014M_6	BBB	BBB	7	042014M.6	353	51	11	11_	11_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	4/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	April	2	second	2	3	Medium	7/28/2016	5/19/2016	July	na	0	0.082	FALSE	042014M6.fastq	042014M	5.436666667	20.8915	14.125	0.343333333	0.133	0.0575	0.418333333	0.51925	0.38	0.693666667	0.937	0.005	1947.566667	20.8915	20.8915	48.60321839	66.5045977	36.19206897	10.98344828	30.00005747	0.033884298	8.2	27	168	82	33.4	49.5	21.9	760	830	70	26.69515624	2.936100872	0.46311835	81	57234	54400	0.950483978	30.31179322	5.235120076	0.86301403	67	55034	0.96156131	0.087333333	0.009962640099626401	0.0	0.03549190535491906	0.0	0.0	0.029265255292652552	0.0	0.0	0.0	0.08032378580323786	0.0	0.0	0.0	0.0	0.019302615193026153	0.0	0.0	0.5579078455790786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.263387297633873	0.0	0.0	0.0	0.0	0.0	0.0	0.0043586550435865505
042014M_7	BBB	BBB	7	042014M.7	353	51	11	11_	11_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Low	1	4/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	April	2	second	2	3	Medium	7/28/2016	5/19/2016	July	na	0	0.096	FALSE	042014M7.fastq	042014M	5.436666667	20.8915	14.125	0.343333333	0.133	0.0575	0.418333333	0.51925	0.38	0.693666667	0.937	0.005	1947.566667	20.8915	20.8915	48.60321839	66.5045977	36.19206897	10.98344828	30.00005747	0.033884298	8.2	27	168	82	33.4	49.5	21.9	760	830	70	11.42423556	4.557878757	0.888599584	35	25701	9442	0.367378701	8.718130363	3.857063288	0.841242058	24	9515	0.370219058	0.087333333	0.0	0.0	0.0	0.0	0.0	0.422866092404072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13625685199686766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44087705559906026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052014M_2	BBB	BBB	8	052014M.2	383	55	12	12_	12_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	May	2	second	2	3	Low	8/23/2016	5/31/2016	August	high	2	0.051	FALSE	052014M2.fastq	052014M	5.7625	58.6105	6.7	0.13675	0.055	0.053	0.137	0.37625	0.680666667	0.2625	0.7	0.005	2787.85	58.6105	58.6105	59.28276619	69.29418222	47.64467618	9.769264544	30.02047201	0.089170984	17.21	0	161	84	28.8	46	35.6	742	826	84	19.1325296	1.902432208	0.342497394	47	52308	44277	0.84646708	19.32676445	4.924712785	0.960117188	35	50217	0.960025235	0.108	0.0	0.030945558739255013	0.30200573065902575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07736389684813753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06418338108882521	0.5255014326647564	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052014M_3	BBB	BBB	8	052014M.3	383	55	12	12_	12_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	May	2	second	2	3	Medium	8/23/2016	5/31/2016	August	na	0	0.081	FALSE	052014M3.fastq	052014M	5.7625	58.6105	6.7	0.13675	0.055	0.053	0.137	0.37625	0.680666667	0.2625	0.7	0.005	2787.85	58.6105	58.6105	59.28276619	69.29418222	47.64467618	9.769264544	30.02047201	0.089170984	17.21	0	161	84	28.8	46	35.6	742	826	84	27.54519684	4.093006828	0.638595284	85	63364	60559	0.955731961	26.84759253	5.79764872	0.922399	78	61170	0.965374661	0.108	0.0	0.0	0.11013215859030837	0.0	0.0	0.024963289280469897	0.0	0.0	0.0	0.046989720998531576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19970631424375918	0.024229074889867842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593979441997063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
052014M_4	BBB	BBB	8	052014M.4	383	55	12	12_	12_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/20/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	May	2	second	2	3	High	8/23/2016	5/31/2016	August	na	0	0.192	FALSE	052014M4.fastq	052014M	5.7625	58.6105	6.7	0.13675	0.055	0.053	0.137	0.37625	0.680666667	0.2625	0.7	0.005	2787.85	58.6105	58.6105	59.28276619	69.29418222	47.64467618	9.769264544	30.02047201	0.089170984	17.21	0	161	84	28.8	46	35.6	742	826	84	21.88191923	2.862488289	0.462450634	73	59396	57205	0.963111994	19.69790919	5.198703738	0.925907817	49	57330	0.965216513	0.108	0.0	0.0	0.1532214401732539	0.0	0.0	0.018949648077964266	0.0	0.0	0.0	0.02057390362750406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13318895506226314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01136978884677856	0.6626962642122363	0.0	0.0	0.0	0.0	0.0	0.0	0.0
061914M_1	BBB	BBB	9	061914M.1	413	60	13	13_	13_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	High	5/16/2016	5/12/2016	May	na	0	0.326	FALSE	061914M1.fastq	061914M	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	693	697	4	25.57404598	2.993989865	0.493561794	67	35994	30832	0.856587209	20.36289408	4.788584666	0.877121466	44	30832	0.856587209	0.211	0.0	0.0	0.42614770459081835	0.0	0.0	0.031137724550898204	0.0	0.0	0.0	0.0007984031936127744	0.0	0.0	0.0	0.0	0.008183632734530938	0.0	0.0	0.11996007984031935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38483033932135724	0.0	0.0	0.0	0.0	0.0	0.028942115768463075	0.0
061914M_2	BBB	BBB	9	061914M.2	413	60	13	13_	13_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	High	5/16/2016	5/12/2016	May	low	1	0.182	FALSE	061914M2.fastq	061914M	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	693	697	4	37.19536842	4.157363623	0.619185523	105	59212	44916	0.758562454	52.1059415	6.046271591	0.872385043	122	55586	0.938762413	0.211	0.0	0.013755158184319119	0.0484181568088033	0.0	0.0	0.056671251719394786	0.0	0.0	0.004676753782668501	0.25749656121045394	0.0	0.007427785419532325	0.0	0.0	0.0	0.007152682255845942	0.0	0.09325997248968367	0.0	0.0	0.0	0.002751031636863824	0.0	0.0	0.003301237964236589	0.0	0.0	0.015680880330123798	0.47015130674002764	0.0	0.0	0.0	0.0	0.0	0.01925722145804677	0.0
061914M_3	BBB	BBB	9	061914M.3	413	60	13	13_	13_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	6/19/2014	2014	Spring	2	FALSE	FALSE	Spring 2014	June	2	second	2	3	Medium	5/16/2016	5/12/2016	May	na	0	0.125	FALSE	061914M3.fastq	061914M	5.6525	21.844	14.5	0.09675	0.0485	0.0715	0.2125	0.736833333	1.61625	0.4095	0.975166667	0.00675	2148.125	21.844	21.844	69.19797069	72.88726043	59.08782413	7.547171946	29.98871111	0.059230769	10.01	0	122	91.9	25.3	36.8	50	693	697	4	49.85982925	4.886630922	0.669895131	157	61560	36082	0.586127355	63.99337109	6.875115068	0.904630778	194	51715	0.840074724	0.211	0.0	0.012256586483390607	0.33321878579610525	0.0	0.006872852233676976	0.05693012600229095	0.0	0.0	0.033562428407789224	0.03894616265750287	0.0	0.0	0.0	0.0	0.0	0.002061855670103093	0.0	0.09576174112256587	0.0	0.009163802978235968	0.0	0.0	0.0	0.0	0.0	0.0	0.01718213058419244	0.016380297823596793	0.36827033218785765	0.0	0.0	0.0	0.0	0.0	0.009392898052691867	0.0
050213M_3	BBB	BBB	1	050213M.3	0	0	0	0_	0_mitigated	1	mitigated	mitigated_start	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	5/2/2013	2013	Spring	2	FALSE	FALSE	Spring 2013	May	1	first	1	1	Low	5/23/2016	5/12/2016	May	na	0	0.057	FALSE	050213M3.fastq	050213M	5.446666667	16.08666667	6.65	0.106666667	0.072833333	0.042166667	0.306	0.738	0.632166667	0.511	1.298	0.005	1754.033333	16.08666667	16.08666667	54.33916667	64.23095238	40.78559524	9.358907363	30.13691211	0.038405797	5.3	0	108	88	32.2	44.9	25	1106	1117	11	29.60701853	3.773208195	0.590272345	84	48891	39762	0.813278518	39.40652532	5.798168554	0.876556749	98	46520	0.951504367	0.091666667	0.0	0.016571969696969696	0.09943181818181815	0.0	0.0	0.04450757575757576	0.0	0.0	0.008996212121212122	0.01231060606060606	0.009943181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.25189393939393945	0.0	0.0	0.008522727272727272	0.0	0.0	0.0	0.0	0.0	0.017992424242424244	0.0	0.5269886363636365	0.0	0.0	0.0	0.0	0.0	0.002840909090909091	0.0
